timestamp,epoch,devinoc_rss_mb,devinoc_vsz_mb,devinoc_cpu_ticks,devinoc_uptime_sec,wxp_rss_mb,wxp_vsz_mb,wxp_cpu_ticks,wxp_uptime_sec,mem_total_mb,mem_used_mb,mem_avail_mb,swap_total_mb,swap_used_mb,load_1m,load_5m,load_15m
2026-06-09T09:59:51Z,1780999191,338,72711,1221,663,338,72698,17349,9597,3916,2100,1816,4096,431,0.74,0.57,0.55
2026-06-09T10:00:04Z,1780999204,338,72711,1234,676,338,72698,17374,9610,3916,2129,1787,4096,431,1.92,0.82,0.63
2026-06-09T10:00:10Z,1780999210,338,72711,1238,682,338,72698,17384,9616,3916,2141,1775,4096,431,1.84,0.82,0.63
2026-06-09T10:15:00Z,1781000100,338,72711,2614,1572,282,72698,18776,10506,3916,1309,2607,4096,425,0.09,0.18,0.38
2026-06-09T10:30:00Z,1781001000,358,72711,3786,2472,284,72698,20623,11406,3916,1411,2505,4096,425,0.05,0.06,0.17
2026-06-09T10:45:01Z,1781001901,359,72711,4549,3373,284,72698,22366,12307,3916,1411,2505,4096,425,0.00,0.01,0.06
2026-06-09T11:00:03Z,1781002803,353,72711,5771,4275,285,72698,24097,13209,3916,1398,2518,4096,425,0.02,0.07,0.07
2026-06-09T11:15:01Z,1781003701,352,72711,7766,5173,282,72698,25762,14107,3916,1405,2511,4096,425,0.11,0.11,0.08
2026-06-09T11:30:34Z,1781004634,352,72711,9802,6106,286,72698,26798,15040,3916,1403,2513,4096,425,0.00,0.02,0.05
2026-06-09T11:45:01Z,1781005501,353,72711,10549,6973,286,72698,27479,15907,3916,1405,2511,4096,425,0.04,0.06,0.04
2026-06-09T12:00:18Z,1781006418,360,72711,11380,7890,287,72698,28224,16824,3916,1420,2496,4096,425,0.01,0.03,0.00
2026-06-09T12:15:01Z,1781007301,360,72711,12074,8773,287,72698,28907,17707,3916,1409,2507,4096,425,0.03,0.03,0.00
2026-06-09T12:30:02Z,1781008202,361,72711,12872,9674,284,72698,30386,18608,3916,1407,2509,4096,425,0.14,0.17,0.07
2026-06-09T12:45:01Z,1781009101,362,72711,13670,10573,284,72698,32098,19507,3916,1413,2503,4096,425,0.00,0.02,0.04
2026-06-09T13:00:06Z,1781010006,356,72711,15841,11478,282,72698,33807,20412,3916,1407,2509,4096,425,0.22,0.09,0.02
2026-06-09T13:15:00Z,1781010900,356,72711,18005,12372,282,72698,35468,21306,3916,1405,2511,4096,425,0.00,0.01,0.00
2026-06-09T13:30:00Z,1781011800,352,72711,20174,13272,286,72698,36472,22206,3916,1409,2507,4096,425,0.02,0.03,0.00
2026-06-09T13:45:00Z,1781012700,352,72711,22334,14172,287,72698,37133,23106,3916,1397,2519,4096,425,0.03,0.03,0.00
2026-06-09T14:00:01Z,1781013601,359,72711,24559,15073,288,72698,37862,24007,3916,1408,2508,4096,425,0.11,0.10,0.03
2026-06-09T14:15:01Z,1781014501,358,72711,26753,15973,289,72698,38634,24907,3916,1408,2508,4096,425,0.20,0.14,0.06
2026-06-09T14:30:02Z,1781015402,358,72711,28993,16874,284,72698,40118,25808,3916,1401,2515,4096,425,0.01,0.06,0.07
2026-06-09T14:45:01Z,1781016301,358,72711,31194,17773,284,72698,41836,26707,3916,1399,2517,4096,425,0.00,0.00,0.00
2026-06-09T15:00:03Z,1781017203,411,72839,37521,18675,282,72698,43569,27609,3916,1488,2428,4096,425,0.44,0.31,0.13
2026-06-09T15:15:01Z,1781018101,397,72839,45905,19573,282,72698,45290,28507,3916,1488,2428,4096,425,0.09,0.16,0.15
2026-06-09T15:30:01Z,1781019001,401,72839,52532,20473,284,72698,47096,29407,3916,1492,2424,4096,425,0.09,0.14,0.15
2026-06-09T15:45:01Z,1781019901,410,72871,65884,21373,284,72698,48811,30307,3916,1499,2417,4096,425,0.05,0.13,0.15
2026-06-09T16:00:00Z,1781020800,428,72871,70766,22272,285,72698,50512,31206,3916,1519,2397,4096,425,0.04,0.02,0.05
2026-06-09T16:15:01Z,1781021701,416,72871,74977,23173,282,72698,52191,32107,3916,1497,2419,4096,425,0.46,0.24,0.16
2026-06-09T16:30:38Z,1781022638,415,72871,79722,24110,289,72698,53920,33044,3916,1509,2407,4096,425,0.25,0.23,0.18
2026-06-09T16:45:01Z,1781023501,415,72871,84126,24973,289,72698,55535,33907,3916,1514,2402,4096,425,0.00,0.07,0.10
2026-06-09T17:00:38Z,1781024438,418,72871,88982,25910,290,72698,57290,34844,3916,1512,2404,4096,425,0.26,0.13,0.10
2026-06-09T17:15:01Z,1781025301,413,72871,92752,26773,290,72698,58818,35707,3916,1513,2403,4096,425,0.00,0.02,0.06
2026-06-09T17:30:04Z,1781026204,413,72871,96927,27675,284,72698,60555,36609,3916,1507,2409,4096,425,0.08,0.18,0.10
2026-06-09T17:45:01Z,1781027101,413,72871,100964,28573,284,72698,62222,37507,3916,1504,2412,4096,425,0.12,0.08,0.08
2026-06-09T18:00:01Z,1781028001,413,72871,105178,29473,284,72698,63787,38407,3916,1520,2396,4096,425,0.00,0.08,0.11
2026-06-09T18:15:01Z,1781028901,413,72871,109278,30373,284,72698,65236,39307,3916,1504,2412,4096,425,0.04,0.12,0.10
2026-06-09T18:30:01Z,1781029801,414,72871,113410,31273,282,72698,66689,40207,3916,1506,2410,4096,424,0.26,0.18,0.12
2026-06-09T18:45:01Z,1781030701,413,72871,117228,32172,282,72698,68161,41106,3916,1502,2414,4096,424,0.06,0.07,0.08
2026-06-09T19:00:00Z,1781031600,415,72871,119228,33072,282,72698,69658,42006,3916,1503,2413,4096,424,0.07,0.07,0.06
2026-06-09T19:15:00Z,1781032500,415,72871,121606,33972,282,72698,71106,42906,3916,1521,2395,4096,424,0.00,0.02,0.03
2026-06-09T19:30:18Z,1781033418,411,72871,124007,34890,284,72698,72636,43824,3916,1499,2417,4096,424,0.00,0.02,0.00
2026-06-09T19:45:01Z,1781034301,411,72871,126404,35773,284,72698,74078,44707,3916,1493,2423,4096,424,0.02,0.05,0.02
2026-06-09T20:00:01Z,1781035201,415,72871,127715,36673,285,72698,75536,45607,3916,1505,2411,4096,424,0.09,0.08,0.03
2026-06-09T20:15:00Z,1781036100,415,72871,128601,37572,284,72698,76949,46506,3916,1519,2397,4096,424,0.00,0.03,0.00
2026-06-09T20:30:00Z,1781037000,417,72871,129621,38472,289,72698,78424,47406,3916,1507,2409,4096,424,0.07,0.04,0.00
2026-06-09T20:45:01Z,1781037901,415,72871,131656,39373,289,72698,79901,48307,3916,1508,2408,4096,424,0.00,0.00,0.00
2026-06-09T21:00:00Z,1781038800,418,72871,133651,40272,289,72698,81330,49206,3916,1506,2410,4096,424,0.02,0.07,0.03
2026-06-09T21:15:01Z,1781039701,439,72919,139295,41173,290,72698,82767,50107,3916,1541,2375,4096,424,0.03,0.05,0.04
2026-06-09T21:30:00Z,1781040600,436,72919,141367,42072,282,72698,84271,51006,3916,1538,2378,4096,424,0.03,0.07,0.03
2026-06-09T21:45:00Z,1781041500,436,72919,143402,42971,283,72698,85727,51906,3916,1523,2393,4096,424,0.02,0.07,0.03
2026-06-09T22:00:38Z,1781042438,437,72919,145445,43910,282,72698,87162,52844,3916,1524,2392,4096,424,0.00,0.00,0.00
2026-06-09T22:15:01Z,1781043301,437,72919,147385,44773,283,72698,88528,53707,3916,1520,2396,4096,424,0.00,0.00,0.00
2026-06-09T22:30:18Z,1781044218,437,72919,149414,45690,282,72698,89997,54624,3916,1540,2376,4096,424,0.07,0.04,0.01
2026-06-09T22:45:01Z,1781045101,436,72919,151495,46572,283,72698,91481,55506,3916,1518,2398,4096,424,0.00,0.02,0.00
2026-06-09T23:00:01Z,1781046001,442,72919,154357,47473,282,72698,92939,56407,3916,1530,2386,4096,424,0.34,0.28,0.13
2026-06-09T23:15:00Z,1781046900,442,72919,156289,48372,283,72698,94399,57306,3916,1543,2373,4096,424,0.00,0.02,0.04
2026-06-09T23:30:00Z,1781047800,440,72919,158170,49272,285,72698,95960,58206,3916,1537,2379,4096,424,0.08,0.15,0.07
2026-06-09T23:45:01Z,1781048701,441,72919,159892,50173,285,72698,97435,59107,3916,1526,2390,4096,424,0.30,0.21,0.13
2026-06-10T00:00:01Z,1781049601,449,72919,161789,51072,286,72698,98913,60006,3916,1555,2361,4096,424,0.08,0.08,0.11
2026-06-10T00:15:01Z,1781050501,582,73002,164358,51973,285,72698,100398,60907,3916,1659,2257,4096,424,0.00,0.04,0.07
2026-06-10T00:30:00Z,1781051400,543,73002,167925,52872,290,72698,101900,61806,3916,1659,2257,4096,424,0.10,0.08,0.07
2026-06-10T00:45:00Z,1781052300,515,73002,170958,53772,290,72698,103370,62706,3916,1608,2308,4096,424,0.26,0.25,0.12
2026-06-10T01:00:09Z,1781053209,518,73002,174085,54681,290,72698,104867,63615,3916,1613,2303,4096,424,0.01,0.02,0.04
2026-06-10T01:15:01Z,1781054101,518,73002,177325,55573,284,72698,106427,64507,3916,1618,2298,4096,424,0.00,0.01,0.01
2026-06-10T01:30:18Z,1781055018,519,73066,180673,56490,290,72698,108094,65424,3916,1610,2306,4096,424,0.02,0.04,0.00
2026-06-10T01:45:01Z,1781055901,521,73066,183311,57373,290,72698,109707,66307,3916,1620,2296,4096,424,0.01,0.03,0.00
2026-06-10T02:00:38Z,1781056838,459,73066,186040,58310,290,72698,111410,67244,3916,1558,2358,4096,424,0.01,0.02,0.00
2026-06-10T02:15:00Z,1781057700,459,73066,188325,59172,290,72698,112916,68106,3916,1558,2358,4096,424,0.06,0.05,0.03
2026-06-10T02:30:00Z,1781058600,448,73066,190721,60072,290,72698,114500,69006,3916,2008,1908,4096,424,0.74,0.38,0.16
2026-06-10T02:45:01Z,1781059501,448,73066,192940,60973,290,72698,115999,69907,3916,2016,1900,4096,424,0.02,0.29,0.31
2026-06-10T03:00:00Z,1781060400,455,73066,195217,61872,290,72698,117445,70806,3916,2016,1900,4096,424,0.10,0.12,0.17
2026-06-10T03:15:01Z,1781061301,457,73066,197771,62773,283,72698,118922,71707,3916,2019,1897,4096,424,0.15,0.08,0.09
2026-06-10T03:30:01Z,1781062201,467,73230,202778,63673,290,72698,120479,72607,3916,2046,1870,4096,425,0.73,0.26,0.15
2026-06-10T03:45:01Z,1781063101,463,73230,205567,64573,290,72698,121984,73507,3916,2027,1889,4096,425,0.01,0.04,0.06
2026-06-10T04:00:01Z,1781064001,551,73256,218542,65473,291,72698,123500,74407,3916,2119,1797,4096,425,0.21,0.29,0.20
2026-06-10T04:15:01Z,1781064901,522,73256,221737,66373,291,72698,125038,75307,3916,2074,1842,4096,425,0.05,0.19,0.18
2026-06-10T04:30:00Z,1781065800,521,73256,224204,67272,288,72698,126576,76206,3916,2091,1825,4096,425,0.02,0.09,0.13
2026-06-10T04:45:01Z,1781066701,521,73256,226476,68173,288,72698,128042,77107,3916,2073,1843,4096,425,0.00,0.02,0.05
2026-06-10T05:00:02Z,1781067602,521,73256,228567,69074,283,72698,129501,78008,3916,2085,1831,4096,424,0.01,0.04,0.02
2026-06-10T05:15:01Z,1781068501,521,73256,230710,69973,283,72698,130979,78907,3916,2081,1835,4096,424,0.09,0.03,0.01
2026-06-10T05:30:00Z,1781069400,521,73256,232954,70872,291,72698,132486,79806,3916,2104,1812,4096,424,0.07,0.07,0.04
2026-06-10T05:45:00Z,1781070300,521,73256,235133,71772,291,72698,133993,80706,3916,2112,1804,4096,424,0.01,0.07,0.08
2026-06-10T06:00:00Z,1781071200,468,73256,237368,72672,292,72698,135514,81606,3916,2077,1839,4096,424,0.87,0.51,0.28
2026-06-10T06:15:01Z,1781072101,461,73256,239864,73573,293,72698,137067,82507,3916,1556,2360,4096,424,0.12,0.35,0.29
2026-06-10T06:30:00Z,1781073000,461,73256,242397,74472,294,72698,138641,83406,3916,2199,1717,4096,425,0.04,0.23,0.28
2026-06-10T06:45:01Z,1781073901,461,73256,245006,75373,295,72698,140189,84307,3916,2093,1823,4096,425,0.56,0.66,0.44
2026-06-10T07:00:28Z,1781074828,460,73256,247717,76300,291,72698,141813,85234,3916,2022,1894,4096,425,0.02,0.12,0.26
2026-06-10T07:15:01Z,1781075701,461,73256,250611,77173,291,72698,143281,86107,3916,2043,1873,4096,425,0.64,0.48,0.31
2026-06-10T07:30:00Z,1781076600,460,73256,253544,78072,288,72698,144812,87006,3916,2090,1826,4096,425,0.44,0.22,0.21
2026-06-10T07:45:00Z,1781077500,461,73256,256301,78972,288,72698,146255,87906,3916,2023,1893,4096,425,0.02,0.12,0.18
2026-06-10T08:00:02Z,1781078402,463,73256,259219,79873,289,72698,147910,88807,3916,2048,1868,4096,425,0.38,0.62,0.52
2026-06-10T08:15:00Z,1781079300,463,73256,261916,80771,289,72698,149456,89706,3916,2083,1833,4096,425,0.49,0.26,0.30
2026-06-10T08:30:05Z,1781080205,465,73256,264696,81677,297,72698,150976,90611,3916,2068,1848,4096,425,0.14,0.16,0.26
2026-06-10T08:45:00Z,1781081100,461,73256,267072,82572,297,72698,152506,91506,3916,2065,1851,4096,425,0.03,0.05,0.12
2026-06-10T09:00:23Z,1781082023,461,73256,269938,83494,299,72698,154090,92428,3916,2103,1813,4096,425,0.15,0.32,0.20
2026-06-10T09:15:00Z,1781082900,461,73256,272684,84372,300,72698,155570,93306,3916,2133,1783,4096,425,0.91,0.60,0.34
2026-06-10T09:30:13Z,1781083813,461,73256,275316,85285,308,72698,157118,94219,3916,2177,1739,4096,425,0.63,0.64,0.49
2026-06-10T09:45:01Z,1781084701,461,73256,276592,86173,310,72698,158550,95107,3916,1552,2364,4096,425,0.06,0.40,0.52
2026-06-10T10:00:03Z,1781085603,464,73256,279001,87075,312,72698,160103,96009,3916,1554,2362,4096,425,0.00,0.02,0.18
2026-06-10T10:15:01Z,1781086501,464,73256,282026,87973,313,72698,161744,96907,3916,1570,2346,4096,425,0.09,0.03,0.07
2026-06-10T10:30:00Z,1781087400,462,73256,285101,88872,322,72698,163349,97806,3916,1581,2335,4096,425,0.14,0.15,0.10
2026-06-10T10:45:00Z,1781088300,464,73256,290143,89772,324,72698,164912,98706,3916,1557,2359,4096,425,0.02,0.06,0.07
2026-06-10T11:00:00Z,1781089200,472,73256,293705,90671,325,72698,166510,99605,3916,1568,2348,4096,425,0.01,0.02,0.02
2026-06-10T11:15:01Z,1781090101,475,73256,295190,91573,327,72698,168095,100507,3916,1586,2330,4096,425,0.15,0.13,0.05
2026-06-10T11:30:00Z,1781091000,470,73256,297712,92472,335,72698,169697,101406,3916,1584,2332,4096,425,0.00,0.01,0.00
2026-06-10T11:45:01Z,1781091901,463,73256,300913,93373,337,72698,171237,102307,3916,1585,2331,4096,425,0.10,0.15,0.08
2026-06-10T12:00:00Z,1781092800,470,73256,304094,94272,338,72698,172770,103206,3916,1615,2301,4096,425,0.00,0.02,0.04
2026-06-10T12:15:01Z,1781093701,469,73256,307234,95173,340,72698,174292,104107,3916,1601,2315,4096,425,0.02,0.03,0.03
2026-06-10T12:30:00Z,1781094600,463,73256,310331,96072,348,72698,175859,105006,3916,1608,2308,4096,425,0.12,0.14,0.10
2026-06-10T12:45:00Z,1781095500,462,73256,313004,96972,350,72698,177395,105906,3916,1608,2308,4096,425,0.03,0.10,0.10
2026-06-10T13:00:04Z,1781096404,467,73256,314800,97876,352,72698,178982,106810,3916,1634,2282,4096,425,0.00,0.07,0.12
2026-06-10T13:15:00Z,1781097300,467,73256,317021,98772,353,72698,180523,107706,3916,1634,2282,4096,425,0.09,0.03,0.05
2026-06-10T13:30:00Z,1781098200,463,73256,319926,99672,362,72698,182139,108606,3916,1634,2282,4096,425,0.03,0.10,0.06
2026-06-10T13:45:01Z,1781099101,463,73256,322857,100572,363,72698,183705,109507,3916,1628,2288,4096,425,0.40,0.10,0.04
2026-06-10T14:00:00Z,1781100000,468,73256,325795,101472,365,72698,185286,110406,3916,1611,2305,4096,425,0.15,0.13,0.09
2026-06-10T14:15:01Z,1781100901,471,73256,328705,102372,367,72698,186855,111307,3916,1610,2306,4096,425,0.00,0.04,0.06
2026-06-10T14:30:01Z,1781101801,467,73256,331642,103273,284,72698,188460,112207,3916,1534,2382,4096,425,0.00,0.00,0.00
2026-06-10T14:45:01Z,1781102701,463,73256,334494,104173,284,72698,190006,113107,3916,1560,2356,4096,425,0.08,0.02,0.00
2026-06-10T15:00:01Z,1781103601,465,73256,337390,105073,284,72698,191520,114007,3916,1551,2365,4096,425,0.07,0.07,0.04
2026-06-10T15:15:00Z,1781104500,466,73256,340265,105972,285,72698,193053,114906,3916,1542,2374,4096,425,0.08,0.11,0.06
2026-06-10T15:30:01Z,1781105401,465,73256,343209,106873,289,72698,194621,115807,3916,1551,2365,4096,425,0.03,0.04,0.02
2026-06-10T15:45:00Z,1781106300,463,73256,346428,107772,289,72698,196127,116706,3916,1557,2359,4096,425,0.19,0.11,0.04
2026-06-10T16:00:01Z,1781107201,463,73256,349085,108673,291,72698,197638,117607,3916,1529,2387,4096,425,0.00,0.05,0.06
2026-06-10T16:15:00Z,1781108100,463,73256,351917,109572,292,72698,199188,118506,3916,1532,2384,4096,425,0.33,0.26,0.14
2026-06-10T16:30:00Z,1781109000,466,73256,354725,110472,298,72698,200766,119406,3916,1565,2351,4096,425,0.00,0.01,0.04
2026-06-10T16:45:01Z,1781109901,463,73256,357681,111373,299,72698,202361,120307,3916,1550,2366,4096,425,0.04,0.03,0.01
2026-06-10T17:00:00Z,1781110800,470,73256,360639,112272,301,72698,203967,121206,3916,1558,2358,4096,425,0.28,0.17,0.07
2026-06-10T17:15:01Z,1781111701,463,73256,363562,113173,303,72698,205564,122107,3916,1564,2352,4096,425,0.01,0.04,0.07
2026-06-10T17:30:01Z,1781112601,464,73256,366377,114073,309,72698,207156,123007,3916,1567,2349,4096,425,0.04,0.01,0.00
2026-06-10T17:45:01Z,1781113501,463,73256,369256,114973,311,72698,208685,123907,3916,1581,2335,4096,425,0.01,0.03,0.00
2026-06-10T18:00:00Z,1781114400,467,73256,372115,115872,298,72698,210218,124806,3916,1548,2368,4096,425,0.03,0.04,0.00
2026-06-10T18:15:00Z,1781115300,463,73256,374911,116772,298,72698,211704,125706,3916,1546,2370,4096,425,0.04,0.07,0.01
2026-06-10T18:30:00Z,1781116200,465,73256,377629,117672,286,72698,213232,126606,3916,1542,2374,4096,425,0.06,0.06,0.06
2026-06-10T18:45:00Z,1781117100,463,73256,380450,118572,286,72698,214725,127506,3916,1547,2369,4096,425,0.01,0.04,0.05
2026-06-10T19:00:01Z,1781118001,470,73256,383321,119473,286,72698,216256,128407,3916,1548,2368,4096,425,0.17,0.15,0.08
2026-06-10T19:15:01Z,1781118901,470,73256,386272,120373,286,72698,217824,129307,3916,1550,2366,4096,425,0.16,0.10,0.07
2026-06-10T19:30:24Z,1781119824,464,73256,389243,121296,284,72698,219406,130230,3916,1557,2359,4096,425,0.00,0.01,0.03
2026-06-10T19:45:01Z,1781120701,464,73256,392041,122173,284,72698,220881,131107,3916,1549,2367,4096,425,0.07,0.05,0.02
2026-06-10T20:00:01Z,1781121601,471,73256,394889,123072,284,72698,222416,132007,3916,1558,2358,4096,425,0.06,0.03,0.01
2026-06-10T20:15:01Z,1781122501,471,73256,397731,123972,284,72698,223922,132907,3916,1537,2379,4096,425,0.03,0.03,0.00
2026-06-10T20:30:00Z,1781123400,464,73256,400437,124872,283,72698,225453,133806,3916,1543,2373,4096,425,0.14,0.08,0.03
2026-06-10T20:45:01Z,1781124301,467,73256,403179,125773,283,72698,226933,134707,3916,1535,2381,4096,425,0.00,0.00,0.00
2026-06-10T21:00:01Z,1781125201,471,73256,405840,126673,283,72698,228381,135607,3916,1537,2379,4096,425,0.01,0.02,0.00
2026-06-10T21:15:00Z,1781126100,469,73256,411286,127572,283,72698,229873,136506,3916,1540,2376,4096,425,0.06,0.07,0.03
2026-06-10T21:30:00Z,1781127000,467,73256,414163,128472,288,72698,231430,137406,3916,1547,2369,4096,425,0.16,0.08,0.02
2026-06-10T21:45:00Z,1781127900,468,73256,416764,129372,289,72698,232898,138306,3916,1551,2365,4096,425,0.05,0.07,0.07
2026-06-10T22:00:00Z,1781128800,475,73256,419400,130272,289,72698,234412,139206,3916,1564,2352,4096,425,0.00,0.00,0.01
2026-06-10T22:15:01Z,1781129701,469,73256,421888,131173,290,72698,235928,140107,3916,1554,2362,4096,425,0.25,0.11,0.02
2026-06-10T22:30:00Z,1781130600,469,73256,424311,132072,286,72698,237427,141006,3916,1540,2376,4096,425,0.02,0.02,0.00
2026-06-10T22:45:00Z,1781131500,469,73256,426718,132972,286,72698,238871,141906,3916,1549,2367,4096,425,0.00,0.01,0.00
2026-06-10T23:00:03Z,1781132403,473,73256,428310,133875,286,72698,240353,142809,3916,1533,2383,4096,425,0.00,0.01,0.00
2026-06-10T23:15:00Z,1781133300,473,73256,430075,134771,286,72698,241785,143706,3916,1521,2395,4096,425,0.07,0.06,0.02
2026-06-10T23:30:04Z,1781134204,469,73256,432534,135676,286,72698,243320,144610,3916,1543,2373,4096,425,0.06,0.03,0.01
2026-06-10T23:45:00Z,1781135100,469,73256,434989,136572,286,72698,244768,145506,3916,1525,2391,4096,425,0.00,0.02,0.00
2026-06-11T00:00:38Z,1781136038,476,73256,437573,137510,286,72698,246302,146444,3916,1529,2387,4096,425,0.27,0.14,0.05
2026-06-11T00:15:01Z,1781136901,475,73256,439935,138372,286,72698,247741,147306,3916,1535,2381,4096,425,0.04,0.07,0.03
2026-06-11T00:30:01Z,1781137801,469,73256,442399,139273,284,72698,249290,148207,3916,1545,2371,4096,425,0.01,0.07,0.07
2026-06-11T00:45:01Z,1781138701,469,73256,444884,140173,284,72698,250771,149107,3916,1530,2386,4096,425,0.08,0.08,0.04
2026-06-11T01:00:11Z,1781139611,474,73256,447355,141083,284,72698,252254,150017,3916,1550,2366,4096,425,0.07,0.09,0.08
2026-06-11T01:15:01Z,1781140501,476,73256,449731,141973,284,72698,253700,150907,3916,1571,2345,4096,425,0.06,0.02,0.01
2026-06-11T01:30:02Z,1781141402,481,73256,452293,142874,290,72698,255242,151808,3916,1565,2351,4096,425,0.04,0.13,0.10
2026-06-11T01:45:01Z,1781142301,474,73256,454822,143773,291,72698,256740,152707,3916,1572,2344,4096,425,0.00,0.04,0.07
2026-06-11T02:00:00Z,1781143200,471,73256,457417,144672,291,72698,258283,153606,3916,1569,2347,4096,425,0.08,0.04,0.03
2026-06-11T02:15:01Z,1781144101,472,73256,459973,145573,292,72698,259825,154507,3916,1549,2367,4096,425,0.19,0.12,0.03
2026-06-11T02:30:04Z,1781145004,471,73256,462663,146476,284,72698,261481,155410,3916,1547,2369,4096,425,0.07,0.17,0.12
2026-06-11T02:45:01Z,1781145901,469,73256,465192,147373,284,72698,262994,156307,3916,1526,2390,4096,425,0.19,0.18,0.15
2026-06-11T03:00:13Z,1781146813,478,73256,467858,148285,284,72698,264576,157219,3916,1545,2371,4096,425,0.15,0.06,0.07
2026-06-11T03:15:01Z,1781147701,482,73256,470427,149173,284,72698,266095,158107,3916,1532,2384,4096,425,0.18,0.09,0.04
2026-06-11T03:30:08Z,1781148608,470,73256,473021,150080,290,72698,267663,159014,3916,1526,2390,4096,425,0.03,0.02,0.03
2026-06-11T03:45:01Z,1781149501,469,73256,475539,150973,290,72698,269176,159907,3916,1528,2388,4096,425,0.00,0.00,0.00
2026-06-11T04:00:01Z,1781150401,474,73256,478100,151873,290,72698,270705,160807,3916,1546,2370,4096,425,0.02,0.12,0.07
2026-06-11T04:15:01Z,1781151301,474,73256,480693,152773,283,72698,272288,161707,3916,1532,2384,4096,425,0.06,0.12,0.09
2026-06-11T04:30:18Z,1781152218,470,73256,483306,153690,290,72698,273894,162624,3916,1546,2370,4096,425,0.10,0.08,0.07
2026-06-11T04:45:00Z,1781153100,469,73256,485785,154572,290,72698,275365,163506,3916,1533,2383,4096,425,0.00,0.03,0.05
2026-06-11T05:00:00Z,1781154000,474,73256,487711,155472,291,72698,276847,164406,3916,1567,2349,4096,425,0.08,0.05,0.04
2026-06-11T05:15:00Z,1781154900,469,73256,490242,156372,292,72698,278379,165306,3916,1570,2346,4096,425,0.06,0.10,0.06
2026-06-11T05:30:08Z,1781155808,469,73256,492803,157280,299,72698,279953,166214,3916,1548,2368,4096,425,0.32,0.21,0.12
2026-06-11T05:45:01Z,1781156701,469,73256,495354,158173,300,72698,281545,167107,3916,1548,2368,4096,425,0.17,0.17,0.11
2026-06-11T06:00:00Z,1781157600,469,73256,497966,159072,302,72698,283152,168006,3916,1554,2362,4096,425,0.09,0.04,0.05
2026-06-11T06:15:00Z,1781158500,469,73256,500573,159972,303,72698,284784,168906,3916,1577,2339,4096,425,0.03,0.08,0.06
2026-06-11T06:30:00Z,1781159400,469,73256,503178,160872,284,72698,286415,169806,3916,1517,2399,4096,425,0.21,0.09,0.09
2026-06-11T06:45:00Z,1781160300,466,73256,510902,161772,284,72698,287990,170706,3916,1539,2377,4096,425,0.07,0.11,0.09
2026-06-11T07:00:02Z,1781161202,476,73256,515665,162674,284,72698,289566,171608,3916,1552,2364,4096,425,0.01,0.07,0.08
2026-06-11T07:15:01Z,1781162101,521,73256,526522,163573,284,72698,291114,172507,3916,1584,2332,4096,425,0.18,0.16,0.10
2026-06-11T07:30:05Z,1781163005,467,73256,529838,164477,283,72698,292773,173411,3916,1538,2378,4096,425,0.08,0.12,0.09
2026-06-11T07:45:01Z,1781163901,467,73256,533568,165373,284,72698,294397,174307,3916,1529,2387,4096,425,0.04,0.03,0.03
2026-06-11T08:00:22Z,1781164822,468,73256,536565,166294,284,72698,296072,175228,3916,1532,2384,4096,425,0.07,0.03,0.01
2026-06-11T08:15:00Z,1781165700,468,73256,539425,167172,284,72698,297586,176106,3916,1536,2380,4096,424,0.00,0.01,0.00
2026-06-11T08:30:03Z,1781166603,468,73256,542697,168075,292,72698,299217,177009,3916,1560,2356,4096,424,0.52,0.26,0.10
2026-06-11T08:45:00Z,1781167500,526,73256,546268,168972,290,72698,300813,177906,3916,1593,2323,4096,424,0.09,0.28,0.20
2026-06-11T09:00:38Z,1781168438,526,73256,549851,169910,291,72698,302461,178844,3916,1591,2325,4096,424,0.02,0.05,0.10
2026-06-11T09:15:01Z,1781169301,528,73256,553413,170773,284,72698,303990,179707,3916,1587,2329,4096,424,0.11,0.03,0.03
2026-06-11T09:30:08Z,1781170208,525,73256,557336,171680,290,72698,305599,180614,3916,1611,2305,4096,424,0.08,0.02,0.01
2026-06-11T09:45:01Z,1781171101,469,73256,560495,172573,290,72698,307095,181507,3916,1524,2392,4096,423,0.02,0.06,0.03
2026-06-11T10:00:07Z,1781172007,470,73256,567843,173479,291,72698,308728,182413,3916,1527,2389,4096,423,0.09,0.11,0.09
2026-06-11T10:15:01Z,1781172901,469,73256,570575,174373,291,72698,310312,183307,3916,1531,2385,4096,423,0.01,0.04,0.06
2026-06-11T10:30:01Z,1781173801,471,73256,572873,175273,299,72698,311909,184207,3916,1541,2375,4096,423,0.02,0.02,0.00
2026-06-11T10:45:01Z,1781174701,469,73256,574936,176173,297,72698,313384,185107,3916,1534,2382,4096,423,0.03,0.03,0.00
2026-06-11T11:00:01Z,1781175601,475,73256,577818,177073,297,72698,314865,186007,3916,1577,2339,4096,423,0.00,0.03,0.00
2026-06-11T11:15:01Z,1781176501,469,73256,581097,177973,284,72698,316447,186907,3916,1526,2390,4096,423,0.00,0.02,0.00
2026-06-11T11:30:28Z,1781177428,468,73256,584733,178900,291,72698,317966,187834,3916,1527,2389,4096,423,0.02,0.11,0.08
2026-06-11T11:45:01Z,1781178301,471,73256,587494,179773,291,72698,319399,188707,3916,1550,2366,4096,423,0.18,0.08,0.05
2026-06-11T12:00:00Z,1781179200,476,73256,589708,180672,290,72698,320969,189606,3916,1531,2385,4096,423,0.09,0.08,0.08
